Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
13282,"1214957,049448","08-02-2018 04:52:48,925","600,0045",16,121,0,"4,14931964874268","2,35250282287598","0,000007832697","9,16399097442627","0,00001563891",,,"-9,75806927294216E-05",,"34,83746","34,6664047241211"
13283,"1215077,099564","08-02-2018 04:54:49,024","120,0071",17,121,"-3,00000381469727","3,8455171585083","2,35250282287598","0,099998","9,16399097442627","0,3858524",,,"-0,000117301940917969",,"35,2733383178711","34,704948425293"
13284,"1215197,095464","08-02-2018 04:56:49,019","240,003",17,121,"-2,99999332427979","3,82907104492188","2,35250282287598","0,2000022","9,16399097442627","0,7696227",,,"-0,000138282775878906",,"35,8472671508789","34,6946792602539"
13285,"1215317,095564","08-02-2018 04:58:49,020","360,0031",17,121,"-2,99993801116943","3,80733776092529","2,35250282287598","0,2999867","9,16399097442627","1,151439",,,"-0,000207901000976563",,"36,2664413452148","34,6701049804688"
13286,"1215437,094464","08-02-2018 05:00:49,018","480,002",17,121,"-3,00002479553223","3,77899932861328","2,35250282287598","0,3999865","9,16399097442627","1,530805",,,"-0,000273704528808594",,"36,7427101135254","34,6860237121582"
13287,"1215557,093564","08-02-2018 05:02:49,018","600,0011",17,121,"-2,99998474121094","3,74580860137939","2,35250282287598","0,4999859","9,16399097442627","1,907068",,,"-0,000283241271972656",,"37,0463218688965","34,6434707641602"
13288,"1215677,096564","08-02-2018 05:04:49,021","720,0041",17,121,"-3,00000953674316","3,7116003036499","2,35250282287598","0,5999836","9,16399097442627","2,279921",,,"-0,0002899169921875",,"37,2761192321777","34,6753082275391"
13289,"1215797,096864","08-02-2018 05:06:49,021","840,0044",17,121,"-3,0000057220459","3,67943096160889","2,35250282287598","0,6999834","9,16399097442627","2,64945",,,"-0,000285148620605469",,"37,4354666335683","34,6582489013672"
13290,"1215917,093364","08-02-2018 05:08:49,017","960,0009",17,121,"-2,9999532699585","3,64931678771973","2,35250282287598","0,799966","9,16399097442627","3,015817",,,"-0,000262260437011719",,"37,5125654157529","34,6899681091309"
13291,"1216037,099664","08-02-2018 05:10:49,024","1080,0072",17,121,"-2,99995708465576","3,61850643157959","2,35250282287598","0,8999701","9,16399097442627","3,379241",,,"-0,000231742858886719",,"37,5849952697754","34,7236595153809"
13292,"1216157,093864","08-02-2018 05:12:49,018","1200,0014",17,121,"-2,99999904632568","3,58456707000732","2,35250282287598","0,9999554","9,16399097442627","3,739372",,,"-0,000340461730957031",,"37,6286201477051","34,6334495544434"
13293,"1216277,100264","08-02-2018 05:14:49,024","1320,0078",17,121,"-2,99997997283936","3,54679393768311","2,35250282287598","1,099964","9,16399097442627","4,095999",,,"-0,000360488891601563",,"37,6379241943359","34,6977195739746"
13294,"1216397,094964","08-02-2018 05:16:49,019","1440,0025",17,121,"-2,99995517730713","3,50640201568604","2,35250282287598","1,199942","9,16399097442627","4,448602",,,"-0,0003814697265625",,"37,6246795764674","34,7346420288086"
13295,"1216517,093464","08-02-2018 05:18:49,018","1560,001",17,121,"-2,99993991851807","3,46611022949219","2,35250282287598","1,299962","9,16399097442627","4,797284",,,"-0,000346183776855469",,"37,496055721253","34,6715278625488"
13296,"1216637,097964","08-02-2018 05:20:49,022","1680,0055",17,121,"-2,99995708465576","3,42933082580566","2,35250282287598","1,399962","9,16399097442627","5,14202",,,"-0,000313758850097656",,"37,4993171691895","34,6292343139648"
13297,"1216757,095264","08-02-2018 05:22:49,019","1800,0028",17,121,"-2,99996948242188","3,39725208282471","2,35250282287598","1,499936","9,16399097442627","5,483224",,,"-0,000224113464355469",,"37,5025711032454","34,7065925598145"
13298,"1216877,095064","08-02-2018 05:24:49,019","1920,0026",17,121,"-2,99995708465576","3,36828517913818","2,35250282287598","1,599946","9,16399097442627","5,821516",,,"-0,000290870666503906",,"37,5292778015137","34,7016906738281"
13299,"1216997,101364","08-02-2018 05:26:49,025","2040,0089",17,121,"-2,99997425079346","3,34042930603027","2,35250282287598","1,699948","9,16399097442627","6,156963",,,"-0,000242233276367188",,"37,6936302185059","34,7379302978516"
13300,"1217117,097864","08-02-2018 05:28:49,022","2160,0054",17,121,"-2,99993991851807","3,31033706665039","2,35250282287598","1,799924","9,16399097442627","6,489456",,,"-0,000306129455566406",,"37,9423713684082","34,7019081115723"
13301,"1217237,095264","08-02-2018 05:30:49,019","2280,0028",17,121,"-2,99994468688965","3,27800750732422","2,35250282287598","1,899933","9,16399097442627","6,818895",,,"-0,000321388244628906",,"38,1789472515796","34,6972312927246"
13302,"1217357,092864","08-02-2018 05:32:49,017","2400,0004",17,121,"-2,99993801116943","3,2421875","2,35250282287598","1,999919","9,16399097442627","7,144946",,,"-0,000349044799804688",,"38,4123916625977","34,6698837280273"
13303,"1217477,095664","08-02-2018 05:34:49,020","2520,0032",17,121,"-2,99992561340332","3,19237518310547","2,35250282287598","2,099914","9,16399097442627","7,466817",,,"-0,000501632690429688",,"38,5322113037109","34,6855583190918"
13304,"1217597,098964","08-02-2018 05:36:49,023","2640,0065",17,121,"-2,99995899200439","3,08219909667969","2,35250282287598","2,199924","9,16399097442627","7,781631",,,"-0,00155353546142578",,"38,91552734375","34,720832824707"
13305,"1217717,097764","08-02-2018 05:38:49,022","2760,0053",17,121,"-2,99994277954102","2,80651760101318","2,35250282287598","2,299922","9,16399097442627","8,077987",,,"-0,00419235229492188",,"39,3839454650879","34,7229461669922"
13306,"1217778,503064","08-02-2018 05:39:50,427","2821,4106",17,121,"-2,99997234344482","1,99968338012695","2,35250282287598","2,351076","9,16399097442627","8,208649",,,"-0,00204936929191164",,"39,7118448639572","34,7026252746582"
13307,"1217778,551636","08-02-2018 05:39:50,443","0,0033",18,122,"-2,99985218048096","1,9974193572998",0,0,0,0,,,"-0,00204880392825982",,"39,7117583416708","34,7026252746582"
13308,"1217898,554436","08-02-2018 05:41:50,471","120,0059",14,122,"1,50000381469727","3,26646518707275","0,0499976389110088","0,00002016612","0,151987463235855","0,0000402707",,,"0,00214004516601563",,"39,06672","34,6907043457031"
13309,"1218018,549336","08-02-2018 05:43:50,466","240,0008",14,122,"1,50002098083496","3,44059753417969","0,0999852493405342","0,00002016612","0,320100903511047","0,0000402707",,,"0,00107097625732422",,"38,0824678905574","34,7407264709473"
13310,"1218138,551736","08-02-2018 05:45:50,468","360,0032",14,122,"1,5000114440918","3,53227615356445","0,149993732571602","0,00002016612","0,49472838640213","0,0000402707",,,"0,000513076782226563",,"37,4233879344091","34,6927871704102"
13311,"1218258,549036","08-02-2018 05:47:50,466","480,0005",14,122,"1,49996757507324","3,57341194152832","0,199982464313507","0,00002016612","0,672518670558929","0,0000402707",,,"0,000197410583496094",,"36,97590905927","34,6486206054688"
13312,"1218378,549536","08-02-2018 05:49:50,466","600,001",14,122,"1,50001907348633","3,59232902526855","0,249988958239555","0,00002016612","0,851697325706482","0,0000402707",,,"0,000170707702636719",,"36,7985219695433","34,6556358337402"
13313,"1218498,549836","08-02-2018 05:51:50,466","720,0013",14,122,"1,49998092651367","3,60983276367188","0,299981623888016","0,00002016612","1,03172719478607","0,0000402707",,,"0,000135421752929688",,"36,5310249328613","34,7096328735352"
13314,"1218618,550836","08-02-2018 05:53:50,467","840,0023",14,122,"1,4999885559082","3,62715816497803","0,349985897541046","0,00002016612","1,21266710758209","0,0000402707",,,"0,000123023986816406",,"36,3474464416504","34,7009773254395"
13315,"1218738,555236","08-02-2018 05:55:50,472","960,0067",14,122,"1,49993705749512","3,64603137969971","0,399978131055832","0,00002016612","1,39445626735687","0,0000402707",,,"0,000185012817382813",,"36,1921730041504","34,6112289428711"
13316,"1218858,551136","08-02-2018 05:57:50,468","1080,0026",14,122,"1,50000953674316","3,66824245452881","0,449976980686188","0,00002016612","1,57729649543762","0,0000402707",,,"0,000203132629394531",,"36,0261650085449","34,6776123046875"
13317,"1218978,550536","08-02-2018 05:59:50,467","1200,002",14,122,"1,49997711181641","3,6910457611084","0,499973356723785","0,00002016612","1,76127183437347","0,0000402707",,,"0,000195503234863281",,"35,897346496582","34,6196136474609"
13318,"1219098,548736","08-02-2018 06:01:50,465","1320,0002",14,122,"1,50001525878906","3,71295547485352","0,549972891807556","0,00002016612","1,94637954235077","0,0000402707",,,"0,000184059143066406",,"35,8486633300781","34,6836967468262"
13319,"1219218,553036","08-02-2018 06:03:50,470","1440,0045",14,122,"1,50000381469727","3,73134231567383","0,599977314472199","0,00002016612","2,13251924514771","0,0000402707",,,"0,000116348266601563",,"35,7209663391113","34,6467590332031"
13320,"1219338,553436","08-02-2018 06:05:50,470","1560,0049",14,122,"1,49999237060547","3,74647521972656","0,649973034858704","0,00002016612","2,3194637298584","0,0000402707",,,"9,05990600585938E-05",,"35,7307586669922","34,7558937072754"
13321,"1219458,553736","08-02-2018 06:07:50,470","1680,0052",14,122,"1,5","3,75917053222656","0,699968039989471","0,00002016612","2,50709104537964","0,0000402707",,,"5,91278076171875E-05",,"35,7368240356445","34,7045135498047"
13322,"1219578,550236","08-02-2018 06:09:50,467","1800,0017",14,122,"1,49994277954102","3,77172660827637","0,749969840049744","0,00002016612","2,69536828994751","0,0000402707",,,"0,000105857849121094",,"35,7074432373047","34,6694450378418"
13323,"1219698,549136","08-02-2018 06:11:50,466","1920,0006",14,122,"1,49997901916504","3,78510093688965","0,799962878227234","0,00002016612","2,88425827026367","0,0000402707",,,"0,000170707702636719",,"35,7454566638785","34,6713180541992"
13324,"1219818,555436","08-02-2018 06:13:50,472","2040,0069",14,122,"1,49996185302734","3,79968452453613","0,849962830543518","0,00002016612","3,07387185096741","0,0000402707",,,"0,000136375427246094",,"35,8074111938477","34,6430702209473"
13325,"1219938,553336","08-02-2018 06:15:50,470","2160,0048",14,122,"1,4999885559082","3,81566143035889","0,899960160255432","0,00002016612","3,26423788070679","0,0000402707",,,"0,000178337097167969",,"35,9122543334961","34,6119728088379"
13326,"1220058,555336","08-02-2018 06:17:50,472","2280,0068",14,122,"1,49996566772461","3,83312892913818","0,949954390525818","0,00002016612","3,4554283618927","0,0000402707",,,"0,000156402587890625",,"36,0333824157715","34,6844367980957"
13327,"1220178,551036","08-02-2018 06:19:50,468","2400,0025",14,122,"1,49998474121094","3,85201644897461","0,999958574771881","0,00002016612","3,64756774902344","0,0000402707",,,"0,000134468078613281",,"36,1570205688477","34,6313400268555"
13328,"1220298,550736","08-02-2018 06:21:50,467","2520,0022",14,122,"1,50012588500977","3,87191200256348","1,04995632171631","0,00002016612","3,84065389633179","0,0000402707",,,"0,000150680541992188",,"36,2894781916203","34,6722717285156"
13329,"1220418,548936","08-02-2018 06:23:50,466","2640,0004",14,122,"1,50013160705566","3,8923511505127","1,0999641418457","0,00002016612","4,03479051589966","0,0000402707",,,"0,000205039978027344",,"36,3064726537764","34,7325592041016"
13330,"1220538,552336","08-02-2018 06:25:50,469","2760,0038",14,122,"1,50015449523926","3,91290950775147","1,14995849132538","0,00002016612","4,22990036010742","0,0000402707",,,"0,000237464904785156",,"36,2913551330566","34,6603164672852"
13331,"1220658,553736","08-02-2018 06:27:50,470","2880,0052",14,122,"1,50016212463379","3,93289470672607","1,1999716758728","0,00002016612","4,42609786987305","0,0000402707",,,"0,000199317932128906",,"36,3313751220703","34,7063789367676"
13332,"1220778,550836","08-02-2018 06:29:50,467","3000,0023",14,122,"1,5001392364502","3,95181083679199","1,24997127056122","0,00002016612","4,62321853637695","0,0000402707",,,"0,000164985656738281",,"36,3714217805918","34,6182403564453"
13333,"1220898,550636","08-02-2018 06:31:50,467","3120,0021",14,122,"1,50010108947754","3,96956634521484","1,29997205734253","0,00002016612","4,82126188278198","0,0000402707",,,"0,000164031982421875",,"36,3914184069943","34,6374206542969"
13334,"1221018,549736","08-02-2018 06:33:50,466","3240,0012",14,122,"1,50008010864258","3,98629760742188","1,34997475147247","0,00002016612","5,02017116546631","0,0000402707",,,"0,000149726867675781",,"36,3407020568848","34,5450553894043"
13335,"1221138,551036","08-02-2018 06:35:50,468","3360,0025",14,122,"1,50010299682617","4,00223350524902","1,39997482299805","0,00002016612","5,21988821029663","0,0000402707",,,"0,000121116638183594",,"36,3448905944824","34,6121864318848"
13336,"1221258,552536","08-02-2018 06:37:50,469","3480,004",14,122,"1,50008010864258","4,01782321929932","1,44997715950012","0,00002016612","5,42040061950684","0,0000402707",,,"0,000130653381347656",,"36,3362464904785","34,6324844360352"
13337,"1221378,552536","08-02-2018 06:39:50,469","3600,004",14,122,"1,50008201599121","4,03330326080322","1,49998295307159","0,00002016612","5,62170171737671","0,0000402707",,,"0,000125885009765625",,"36,2508392333984","34,6296615600586"
13338,"1221498,551936","08-02-2018 06:41:50,469","3720,0034",14,122,"1,50010299682617","4,04894542694092","1,54998409748077","0,00002016612","5,82376050949097","0,0000402707",,,"0,000168800354003906",,"36,1582070168912","34,6236152648926"
13339,"1221618,553636","08-02-2018 06:43:50,470","3840,0051",14,122,"1,50010871887207","4,0652961730957","1,59998619556427","0,00002016612","6,02662086486816","0,0000402707",,,"0,000155448913574219",,"36,1905708815232","34,6439361572266"
13340,"1221738,550836","08-02-2018 06:45:50,467","3960,0023",14,122,"1,50008392333984","4,08281517028809","1,64998424053192","0,00002016612","6,23031091690064","0,0000402707",,,"0,000199317932128906",,"36,1004447937012","34,7199058532715"
13341,"1221858,552136","08-02-2018 06:47:50,469","4080,0036",14,122,"1,50007820129395","4,10178470611572","1,69998073577881","0,00002016612","6,43490600585938","0,0000402707",,,"0,0001983642578125",,"36,0189400398437","34,6528167724609"
13342,"1221978,551236","08-02-2018 06:49:50,468","4200,0027",14,122,"1,50008010864258","4,12211990356445","1,74998438358307","0,00002016612","6,64051342010498","0,0000402707",,,"0,000227928161621094",,"36,0194091796875","34,5962715148926"
13343,"1222098,550936","08-02-2018 06:51:50,468","4320,0024",14,122,"1,50014495849609","4,14346694946289","1,79998028278351","0,00002016612","6,84713315963745","0,0000402707",,,"0,000218391418457031",,"36,0655135724194","34,6563758850098"
13344,"1222218,551636","08-02-2018 06:53:50,468","4440,0031",14,122,"1,50008010864258","4,16496562957764","1,84997987747192","0,00002016612","7,05484294891357","0,0000402707",,,"0,000170707702636719",,"36,071346282959","34,6584587097168"
13345,"1222338,552336","08-02-2018 06:55:50,469","4560,0038",14,122,"1,50008964538574","4,1855001449585","1,89998924732208","0,00002016612","7,26365089416504","0,0000402707",,,"0,00014495849609375",,"36,0138359549074","34,6554183959961"
13346,"1222432,468936","08-02-2018 06:57:24,386","4653,9204",14,122,"1,50009918212891","4,20000743865967","1,93912506103516","0,00002016612","7,42774486541748","0,0000402707",,,"6,79295657087499E-05",,"36,0308075249713","34,6750946044922"
13347,"1222552,53034","08-02-2018 06:59:24,416","120,0084",15,122,"1,3377742767334","4,20034980773926","1,98622524738312","0,00002016612","7,62558364868164","0,0000402707",,,"-0,000030517578125",,"36,0079727661634","34,6729850769043"
13348,"1222672,52214","08-02-2018 07:01:24,408","240,0002",15,122,"1,23550796508789","4,20035362243652","2,02901768684387","0,00002016612","7,80532741546631","0,0000402707",,,"1,43051147460938E-05",,"35,9399719238281","34,6547737121582"
13349,"1222792,52824","08-02-2018 07:03:24,414","360,0063",15,122,"1,15253448486328","4,20034694671631","2,0687882900238","0,00002016612","7,97237825393677","0,0000402707",,,"-4,67300415039063E-05",,"35,8498116290848","34,602424621582"
13350,"1222912,52484","08-02-2018 07:05:24,411","480,0029",15,122,"1,07512855529785","4,20038795471191","2,10590672492981","0,00002016612","8,12828922271729","0,0000402707",,,"-4,76837158203125E-05",,"35,8078727722168","34,6323776245117"
13351,"1223032,52594","08-02-2018 07:07:24,412","600,004",15,122,"0,998912811279297","4,20033645629883","2,1404721736908","0,00002016612","8,27347660064697","0,0000402707",,,"-2,86102294921875E-06",,"35,7379684448242","34,7099418640137"
13352,"1223152,52444","08-02-2018 07:09:24,410","720,0025",15,122,"0,922002792358398","4,20036220550537","2,17248940467834","0,00002016612","8,40795993804932","0,0000402707",,,"-2,47955322265625E-05",,"35,6682891845703","34,6398086547852"
13353,"1223272,52684","08-02-2018 07:11:24,413","840,0049",15,122,"0,845096588134766","4,2003288269043","2,20194387435913","0,00002016612","8,5316801071167","0,0000402707",,,"8,58306884765625E-06",,"35,6068077087402","34,6807479858398"
13354,"1223392,52724","08-02-2018 07:13:24,413","960,0053",15,122,"0,768342971801758","4,20040130615234","2,22882723808289","0,00002016612","8,64459896087647","0,0000402707",,,"1,23977661132813E-05",,"35,5217018127441","34,636344909668"
13355,"1223512,52954","08-02-2018 07:15:24,415","1080,0076",15,122,"0,692440032958984","4,20030784606934","2,25316715240479","0,00002016612","8,74683666229248","0,0000402707",,,"-2,76565551757813E-05",,"35,4869613647461","34,7237548828125"
13356,"1223632,52834","08-02-2018 07:17:24,414","1200,0064",15,122,"0,619808197021484","4,20037746429443","2,27502703666687","0,00002016612","8,83865547180176","0,0000402707",,,"0,0000457763671875",,"35,3981094360352","34,5690269470215"
13357,"1223752,52674","08-02-2018 07:19:24,412","1320,0048",15,122,"0,550893783569336","4,20036220550537","2,29451870918274","0,00002016612","8,9205265045166","0,0000402707",,,"-5,7220458984375E-06",,"35,2899322509766","34,6737365722656"
13358,"1223872,52804","08-02-2018 07:21:24,414","1440,0061",15,122,"0,486721038818359","4,20034027099609","2,31179714202881","0,00002016612","8,99310302734375","0,0000402707",,,"4,76837158203125E-06",,"35,2955131530762","34,6532020568848"
13359,"1223992,52534","08-02-2018 07:23:24,411","1560,0034",15,122,"0,428735733032227","4,20033931732178","2,32703590393066","0,00002016612","9,05711078643799","0,0000402707",,,"-2,38418579101563E-05",,"35,1168174743652","34,5823402404785"
13360,"1224112,52944","08-02-2018 07:25:24,415","1680,0075",15,122,"0,376546859741211","4,20036792755127","2,34043741226196","0,00002016612","9,11340141296387","0,0000402707",,,"4,38690185546875E-05",,"35,1513481140137","34,686580657959"
13361,"1224232,52664","08-02-2018 07:27:24,412","1800,0047",15,122,"0,329944610595703","4,20033645629883","2,35219669342041","0,00002016612","9,1627950668335","0,0000402707",,,"3,14712524414063E-05",,"35,0892753601074","34,7258377075195"
13362,"1224232,53294","08-02-2018 07:27:24,419","1800,011",15,122,"0,329936981201172","4,20033168792725","2,35219764709473","0,00002016612","9,16279888153076","0,0000402707",,,"3,14708819787591E-05",,"35,089271610665","34,7257749759468"
13363,"1224832,539216","08-02-2018 07:37:24,477","600,0055",16,122,0,"4,14922904968262","2,35219764709473","0,00002016612","9,16279888153076","0,0000402707",,,"-3,814697265625E-06",,"34,73215","34,5842094421387"
13364,"1224832,541416","08-02-2018 07:37:24,479","600,0077",16,122,0,"4,1492223739624","2,35219764709473","0,00002016612","9,16279888153076","0,0000402707",,,"-3,8166189554638E-06",,"34,7321600253511","34,5842098795196"
13365,"1224952,584132","08-02-2018 07:39:24,574","120,0028",17,122,"-3,00001811981201","3,84528350830078","2,35219764709473","0,1000123","9,16279888153076","0,3858549",,,"-0,000108718872070313",,"35,27943","34,6124725341797"
13366,"1225072,585932","08-02-2018 07:41:24,576","240,0046",17,122,"-3,00000762939453","3,82883167266846","2,35219764709473","0,2000129","9,16279888153076","0,769587",,,"-0,000150680541992188",,"35,8297949893674","34,6244239807129"
13367,"1225192,583432","08-02-2018 07:43:24,573","360,0021",17,122,"-3,00000190734863","3,8071403503418","2,35219764709473","0,3000095","9,16279888153076","1,151429",,,"-0,00026702880859375",,"36,2876281738281","34,6573829650879"
13368,"1225312,585532","08-02-2018 07:45:24,575","480,0042",17,122,"-2,99999523162842","3,77878379821777","2,35219764709473","0,4000023","9,16279888153076","1,530751",,,"-0,000274658203125",,"36,748054120713","34,7756690979004"
13369,"1225432,587732","08-02-2018 07:47:24,577","600,0064",17,122,"-2,99998664855957","3,74567604064941","2,35219764709473","0,4999931","9,16279888153076","1,906965",,,"-0,000270843505859375",,"37,0449371337891","34,7377777099609"
13370,"1225552,589732","08-02-2018 07:49:24,579","720,0084",17,122,"-2,99999713897705","3,71149730682373","2,35219764709473","0,600002","9,16279888153076","2,279848",,,"-0,00025177001953125",,"37,2961349487305","34,6742401123047"
13371,"1225672,589732","08-02-2018 07:51:24,579","840,0084",17,122,"-2,9999532699585","3,6793270111084","2,35219764709473","0,6999845","9,16279888153076","2,649304",,,"-0,000288009643554688",,"37,4703254699707","34,649227142334"
13372,"1225792,582632","08-02-2018 07:53:24,572","960,0013",17,122,"-2,99995517730713","3,64925861358643","2,35219764709473","0,7999815","9,16279888153076","3,015718",,,"-0,000300407409667969",,"37,530216217041","34,6312255859375"
13373,"1225912,585332","08-02-2018 07:55:24,575","1080,004",17,122,"-2,99993419647217","3,61845874786377","2,35219764709473","0,8999774","9,16279888153076","3,379108",,,"-0,000290870666503906",,"37,614917684544","34,6634674072266"
13374,"1226032,582732","08-02-2018 07:57:24,572","1200,0014",17,122,"-2,99994659423828","3,58450317382813","2,35219764709473","0,9999658","9,16279888153076","3,739248",,,"-0,000307083129882813",,"37,7005805969238","34,6391677856445"
13375,"1226152,582532","08-02-2018 07:59:24,572","1320,0012",17,122,"-3,00000381469727","3,54678821563721","2,35219764709473","1,099962","9,16279888153076","4,09583",,,"-0,000367164611816406",,"37,6982765216955","34,6463966369629"
13376,"1226272,582332","08-02-2018 08:01:24,572","1440,001",17,122,"-3,00000381469727","3,50643157958984","2,35219764709473","1,199959","9,16279888153076","4,448497",,,"-0,000359535217285156",,"37,5973091986085","34,7188186645508"
13377,"1226392,581432","08-02-2018 08:03:24,571","1560,0001",17,122,"-2,99997615814209","3,46614265441895","2,35219764709473","1,299962","9,16279888153076","4,797118",,,"-0,000345230102539063",,"37,5615388121577","34,7122344970703"
13378,"1226512,582732","08-02-2018 08:05:24,572","1680,0014",17,122,"-2,99996376037598","3,42931461334229","2,35219764709473","1,399964","9,16279888153076","5,141857",,,"-0,000270843505859375",,"37,5007171630859","34,6818923950195"
13379,"1226632,584232","08-02-2018 08:07:24,574","1800,0029",17,122,"-2,99993228912354","3,39720439910889","2,35219764709473","1,499958","9,16279888153076","5,483129",,,"-0,000310897827148438",,"37,4531059661892","34,6781387329102"
13380,"1226752,586232","08-02-2018 08:09:24,576","1920,0049",17,122,"-2,99993801116943","3,36829376220703","2,35219764709473","1,599948","9,16279888153076","5,821349",,,"-0,00019073486328125",,"37,5548057105423","34,6353416442871"
13381,"1226872,585332","08-02-2018 08:11:24,575","2040,004",17,122,"-2,99999904632568","3,34036350250244","2,35219764709473","1,699943","9,16279888153076","6,156765",,,"-0,000222206115722656",,"37,6813125610352","34,6984596252441"
13382,"1226992,584332","08-02-2018 08:13:24,574","2160,003",17,122,"-3,00001239776611","3,3102560043335","2,35219764709473","1,799934","9,16279888153076","6,489298",,,"-0,000314712524414063",,"37,9685971727035","34,6374206542969"
13383,"1227112,583532","08-02-2018 08:15:24,573","2280,0022",17,122,"-3,00001239776611","3,2779483795166","2,35219764709473","1,899926","9,16279888153076","6,818677",,,"-0,000265121459960938",,"38,2371444702148","34,655200958252"
13384,"1227232,587132","08-02-2018 08:17:24,577","2400,0058",17,122,"-3,00000190734863","3,24204349517822","2,35219764709473","1,999935","9,16279888153076","7,144791",,,"-0,000382423400878906",,"38,3910598754883","34,718318939209"
13385,"1227352,584532","08-02-2018 08:19:24,574","2520,0032",17,122,"-2,99998664855957","3,19212055206299","2,35219764709473","2,099917","9,16279888153076","7,466608",,,"-0,000539779663085938",,"38,556755065918","34,6070365905762"
13386,"1227472,588432","08-02-2018 08:21:24,578","2640,0071",17,122,"-3,0000057220459","3,08152866363525","2,35219764709473","2,199933","9,16279888153076","7,781401",,,"-0,00156593322753906",,"38,9419285425579","34,68115234375"
13387,"1227592,587432","08-02-2018 08:23:24,577","2760,0061",17,122,"-2,99997615814209","2,80465507507324","2,35219764709473","2,299915","9,16279888153076","8,077611",,,"-0,00414657592773438",,"39,4031410217285","34,7666931152344"
13388,"1227653,507832","08-02-2018 08:24:25,498","2820,9265",17,122,"-2,99994850158691","1,99976634979248","2,35219764709473","2,350688","9,16279888153076","8,207206",,,"-0,00203408146457043",,"39,6514774060799","34,7012557983398"
13389,"1227653,650288","08-02-2018 08:24:25,517","0,0064",18,123,"-3,00009441375732","1,99684906005859",0,0,0,0,,,"-0,00203341221185477",,"39,6513780302035","34,6280822753906"
13390,"1227773,646788","08-02-2018 08:26:25,542","120,0028",14,123,"1,50002098083496","3,26641941070557","0,0499970838427544","0,00001291624","0,151983067393303","0,00002578679",,,"0,00212860107421875",,"39,03015","34,7765007019043"
13391,"1227893,645988","08-02-2018 08:28:25,541","240,002",14,123,"1,50002861022949","3,44054126739502","0,0999961495399475","0,00001291624","0,320134162902832","0,00002578679",,,"0,00103759765625",,"38,0504564499617","34,618766784668"
13392,"1228013,650488","08-02-2018 08:30:25,545","360,0065",14,123,"1,50003051757813","3,53225421905518","0,149994358420372","0,00001291624","0,494725197553635","0,00002578679",,,"0,000545501708984375",,"37,3692817856528","34,638786315918"
13393,"1228133,646188","08-02-2018 08:32:25,541","480,0022",14,123,"1,50003814697266","3,57340049743652","0,199991837143898","0,00001291624","0,672546327114105","0,00002578679",,,"0,000188827514648438",,"36,9414943613937","34,6266212463379"
13394,"1228253,644388","08-02-2018 08:34:25,539","600,0004",14,123,"1,50001907348633","3,59232139587402","0,249993145465851","0,00001291624","0,851706027984619","0,00002578679",,,"0,000171661376953125",,"36,6399269104004","34,6285171508789"
13395,"1228373,644388","08-02-2018 08:36:25,539","720,0004",14,123,"1,50006103515625","3,60988426208496","0,299992799758911","0,00001291624","1,03176093101501","0,00002578679",,,"0,000185012817382813",,"36,4954453718661","34,6588973999023"
13396,"1228493,644888","08-02-2018 08:38:25,540","840,0009",14,123,"1,50002861022949","3,62720012664795","0,349995046854019","0,00001291624","1,21269381046295","0,00002578679",,,"0,000164985656738281",,"36,3057899475098","34,7320404052734"
13397,"1228613,650388","08-02-2018 08:40:25,545","960,0064",14,123,"1,50001525878906","3,64606475830078","0,399994939565659","0,00001291624","1,3945118188858","0,00002578679",,,"0,000197410583496094",,"36,194290254045","34,7138214111328"
13398,"1228733,647588","08-02-2018 08:42:25,542","1080,0036",14,123,"1,5000057220459","3,66830253601074","0,449987262487412","0,00001291624","1,57732915878296","0,00002578679",,,"0,000191688537597656",,"36,0254745483398","34,6614990234375"
13399,"1228853,644188","08-02-2018 08:44:25,539","1200,0002",14,123,"1,50002098083496","3,69112396240234","0,499990612268448","0,00001291624","1,76133120059967","0,00002578679",,,"0,000237464904785156",,"35,9115677829133","34,6514434814453"
13400,"1228973,645588","08-02-2018 08:46:25,540","1320,0016",14,123,"1,49999809265137","3,71296691894531","0,549989104270935","0,00001291624","1,94643497467041","0,00002578679",,,"0,000165939331054688",,"35,7708549499512","34,6790084838867"
13401,"1229093,646188","08-02-2018 08:48:25,541","1440,0022",14,123,"1,50001907348633","3,73132228851318","0,599982023239136","0,00001291624","2,13253164291382","0,00002578679",,,"0,000117301940917969",,"35,7076988746513","34,673641204834"
13402,"1229213,648288","08-02-2018 08:50:25,543","1560,0043",14,123,"1,50006103515625","3,74651145935059","0,649989604949951","0,00001291624","2,31952023506165","0,00002578679",,,"0,000140190124511719",,"35,6930046730291","34,5951194763184"
13403,"1229333,650088","08-02-2018 08:52:25,545","1680,0061",14,123,"1,50005340576172","3,75917434692383","0,699988782405853","0,00001291624","2,50716304779053","0,00002578679",,,"9,34600830078125E-05",,"35,6522294079357","34,7304496765137"
